dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,autoresEstruturados,tema,regime,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,observacao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1440,1970,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A SANTA CASA DE MISERICÓRDIA, DE CLÁUDIO,
COM SEDE NA CIDADE DE CLÁUDIO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CLÁUDIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-30,000149841,PL. 1440 1970 - PROJETO DE LEI,322,UTILIDADE PÚBLICA,NA,NA,20120228,0929,rosanacf,1970-04-28,"list(passo = 1, data = ""1970-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 5 1970"")",list(),list(),NULL,N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5448 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5448/1970,LEI 5448 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1439,1970,DEPUTADO AMILCAR PADOVANI                  MDB,"CRIA O FUNDO SEGURADOR E DE AMPARO À EDUCAÇÃO - FUSAE - E DÁ
OUTRAS PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-04-30,000149842,PL. 1439 1970 - PROJETO DE LEI,1189,NA,ARQUIVO,19710131,20090402,1022,m17663,1970-04-28,"list(passo = 1, data = ""1970-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1970\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1438,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A INSTITUIR A FUNDAÇÃO ESTADUAL DE
EDUCAÇÃO RURAL ""HELENA ANTIPOFF""(FEER), COM SEDE NO MUNICÍPIO DE
IBIRITÉ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-30,000149843,PL. 1438 1970 - PROJETO DE LEI,,"FUNDAÇÃO PÚBLICA
EDUCAÇÃO",NA,NA,20131022,1431,rosanacf,1970-04-28,"list(passo = 1, data = ""1970-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 5 1970\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 7 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 5 1970"")",list(),list(),"list(descricao = ""MSG 558 1970"")",N,NULL,"EDUCAÇÃO
PESSOA COM DEFICIÊNCIA",DELIBERAÇÃO DE PLENÁRIO,LEI 5446 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5446/1970,LEI 5446 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1437,1970,GOVERNADOR DO ESTADO,"AUTORIZA A AQUISIÇÃO DE IMÓVEL QUE MENCIONA, DESTINADO À
INSTALAÇÃO DO JUIZADO DE MENORES DA CAPITAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-30,000149844,PL. 1437 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-04-28,"list(passo = 1, data = ""1970-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 14 5 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 14 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 23 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 6 1970"")",list(),list(),"list(descricao = ""MSG 557 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5461 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5461/1970,LEI 5461 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1436,1970,GOVERNADOR DO ESTADO,"ALTERA DISPOSITIVOS DA LEI 4530, DE 5 DE JULHO DE 1967, REVOGA A
LEI 4369, DE 5 DE JANEIRO DE 1967, E AUTORIZA O GOVERNO DO ESTADO
A DOAR TERRENO À ASSOCIAÇÃO BARBACENENSE DE ASSISTÊNCIA AOS
EXCEPCIONAIS. (DOAÇÃO, REVOGAÇÃO DE DOAÇÃO E PERMUTA DE TERRENOS
AOS MUNICÍPIOS DE PATOS DE MINAS E BARBACENA).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-30,000149845,PL. 1436 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-04-28,"list(passo = 1, data = ""1970-04-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 5 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 28 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 6 1970"")",list(),list(),"list(descricao = ""MSG 556 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5459 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5459/1970,LEI 5459 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1434,1970,DEPUTADO JAIRO MAGALHÃES                   ARENA,"INSTITUI A FESTA DO QUEIJO, A REALIZAR-SE, ANUALMENTE, NA CIDADE DO
SERRO.","CRIAÇÃO, DATA, FESTA, QUEIJO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-28,000149847,PL. 1434 1970 - PROJETO DE LEI,737,"AGROPECUÁRIA
CALENDÁRIO
CULTURA",NA,NA,20150831,1751,malves,1970-04-24,"list(passo = 1, data = ""1970-04-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 8 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 8 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 6 1970\nAGRICULTURA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 20 6 1970\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 20 8 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 9 1970"")",list(),list(),NULL,N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")","AGROPECUÁRIA
CULTURA",DELIBERAÇÃO DE PLENÁRIO,LEI 5520 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5520/1970,LEI 5520 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1432,1970,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO SOCIAL DA PARÓQUIA DE SÃO JOSÉ DA
LAPA, COM SEDE EM SÃO JOSÉ DA LAPA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO JOSÉ DA LAPA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-24,000149851,PL. 1432 1970 - PROJETO DE LEI,1176,UTILIDADE PÚBLICA,NA,NA,20120228,0927,rosanacf,1970-04-23,"list(passo = 1, data = ""1970-04-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 18 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 14 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 21 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1970"")",list(),list(),NULL,N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5450 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5450/1970,LEI 5450 1970 - LEI ORDINÁRIA,REPUBLICADO NO DL EM 25 4 1970.,NA
Remissivo,PROJETO DE LEI,PL,1431,1970,DEPUTADO AMILCAR PADOVANI                  MDB,"DISPÕE SOBRE ESPECIALISTAS EM ATIVIDADES EDUCACIONAIS NO ÂMBITO
DAS ESCOLAS DO SISTEMA ESTADUAL DE ENSINO E DÁ OUTRAS
PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-04-25,000149849,PL. 1431 1970 - PROJETO DE LEI,1189,NA,ARQUIVO,19710131,20090402,1020,m17663,1970-04-23,"list(passo = 1, data = ""1970-04-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1970\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1430,1970,DEPUTADO AUGUSTO ZENUN                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O COLÉGIO NORMAL SÃO JOSÉ, DE PARAGUAÇU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PARAGUAÇU.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-25,000149850,PL. 1430 1970 - PROJETO DE LEI,707,UTILIDADE PÚBLICA,NA,NA,20120228,0925,rosanacf,1970-04-23,"list(passo = 1, data = ""1970-04-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ALTAIR CHAGAS\nPUBLICAÇÃO: 1 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 14 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1970"")",list(),list(),NULL,N,"list(id = 707, nome = ""DEPUTADO AUGUSTO ZENUN"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5443 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5443/1970,LEI 5443 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1429,1970,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA DE PECÚLIO DOS MILITARES
- BENEFICENTE - (CAPEMI), COM SEDE NA GUANABARA E AGÊNCIA NESTA
CAPITAL.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1970-04-23,000149852,PL. 1429 1970 - PROJETO DE LEI,1176,UTILIDADE PÚBLICA,NA,NA,20120228,0925,rosanacf,1970-04-20,"list(passo = 1, data = ""1970-04-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ FERNANDO AZEVEDO\nPUBLICAÇÃO: 1 5 1970\nREJEITADO, DE ACORDO COM O PARECER CONTRÁRIO DA COMISSÃO DE\nJUSTIÇA (ART. 58, PARÁGRAFO SEGUNDO, DA CONSTITUIÇÃO FEDERAL), EM\n5 5 1970."")",list(),list(),NULL,N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1428,1970,DEPUTADO EURÍPEDES CRAIDE                  MDB,"TRANSFORMA EM GRUPO ESCOLAR AS ESCOLAS REUNIDAS DE SACRAMENTO, COM A
DENOMINAÇÃO DE ANA BORGES.","DENOMINAÇÃO, TRANSFORMAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO,
SACRAMENTO.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-21,000149853,PL. 1428 1970 - PROJETO DE LEI,1187,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120409,1605,rosanacf,1970-04-17,"list(passo = 1, data = ""1970-04-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 6 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 6 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 5 6 1970\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 6 1970\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 5 6 1970\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 18 6 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 27 6 1970\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 14 7 1970\nVETO MANTIDO"")",list(),list(),NULL,N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""MDB"")",NA,NA,NA,NA,NA,NA,NA,PRL 6023 1970
Remissivo,PROJETO DE LEI,PL,1427,1970,DEPUTADO MÁRIO HUGO LADEIRA                ARENA,"AUTORIZA A DOAÇÃO DE IMÓVEL DO ESTADO AO PATRIMÔNIO DA
MUNICIPALIDADE DE JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149857,PL. 1427 1970 - PROJETO DE LEI,328,NA,NA,NA,19980101,NA,Carga,1970-04-16,"list(passo = 1, data = ""1970-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 4 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1970, COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 8 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 10 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nPERDEU PRAZO\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 20 6 1970\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 20 8 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 11 1970"")",list(),list(),NULL,N,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5605 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5605/1970,LEI 5605 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1426,1970,DEPUTADO WILSON TANURE                     MDB,"DÁ A DENOMINAÇÃO DE MAURÍLIO DE JESUS PEIXOTO AO COLÉGIO ESTADUAL DE
SETE LAGOAS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149858,PL. 1426 1970 - PROJETO DE LEI,763,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120409,1604,rosanacf,1970-04-16,"list(passo = 1, data = ""1970-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 4 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 5 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 6 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 9 5 1970\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 23 5 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 6 1970\nSANCIONADO\nPUBLICAÇÃO: 1 7 1970"")",list(),list(),NULL,N,"list(id = 763, nome = ""DEPUTADO WILSON TANURE"", partido = ""MDB"")",NA,NA,LEI 5469 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5469/1970,LEI 5469 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1425,1970,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA ACÁCIA DO PARAIBUNA, COM
SEDE NA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149859,PL. 1425 1970 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,NA,20120228,0923,rosanacf,1970-04-16,"list(passo = 1, data = ""1970-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 4 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 25 4 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1970"")",list(),list(),NULL,N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5444 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5444/1970,LEI 5444 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1424,1970,GOVERNADOR DO ESTADO,"DÁ NOVA REDAÇÃO A DISPOSITIVO QUE MENCIONA, DA LEI 5315, DE
5 11 1969. (CONDICIONA A PERMUTA DE IMÓVEIS ENTRE O ESTADO
E O MUNICÍPIO DE RIO POMBA A CESSÃO PELA PREFEITURA
MUNICIPAL DE UMA DEPENDÊNCIA PARA FUNCIONAMENTO DA DELEGACIA
DE POLÍCIA LOCAL).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149860,PL. 1424 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-04-16,"list(passo = 1, data = ""1970-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 4 5 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ FERNANDO AZEVEDO\nPUBLICAÇÃO: 30 4 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 30 4 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1970"")",list(),list(),"list(descricao = ""MSG 555 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5441 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5441/1970,LEI 5441 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1423,1970,DEPUTADO ALVARO SALLES                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA ORIENTE, COM SEDE
EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149861,PL. 1423 1970 - PROJETO DE LEI,279,UTILIDADE PÚBLICA,NA,NA,20120228,0922,rosanacf,1970-04-16,"list(passo = 1, data = ""1970-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 4 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 5 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 25 4 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 5 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 5 1970"")",list(),list(),NULL,N,"list(id = 279, nome = ""DEPUTADO ALVARO SALLES"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5434 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5434/1970,LEI 5434 1970 - LEI ORDINÁRIA,NA,NA
