dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,legislacaoCitada,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,3843,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"ABRE À SECRETARIA DE ESTADO DA FAZENDA  O CRÉDITO ESPECIAL DE
CR$ 8.020.000.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-10-05,000151278,PL. 3843 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4280 1966 - LEI ORDINÁRIA,20130107,1123,vitoria,1966-10-04,"list(passo = 1, data = ""1966-10-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nAPROVADO PELA COMISSÃO ESPECIAL EM 28 10 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1966"")",list(),list(),NULL,N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4280/1966,LEI 4280 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3841,1966,DEPUTADO JOÃO NAVARRO                      PTB,"DÁ A DENOMINAÇÃO DE ESCOLA INFANTIL COMBINADA DIVINO ESPÍRITO
SANTO A ESTABELECIMENTO DE ENSINO DE BELO HORIZONTE.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-10-01,000151279,PL. 3841 1966 - PROJETO DE LEI,311,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 4403 1966 - LEI ORDINÁRIA,20120402,1356,rosanacf,1966-09-29,"list(passo = 1, data = ""1966-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 12 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JEOVAH SANTOS\nPUBLICAÇÃO: 16 12 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LOURIVAL BRASIL\nPUBLICAÇÃO: 23 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 26 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PTB"")",/legislacao/mineira/LEI/4403/1966,LEI 4403 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3840,1966,DEPUTADO ÂNUAR FARES                       PDC,"DECLARA DE UTILIDADE PÚBLICA A CÂMARA JÚNIOR DE BARBACENA, COM
SEDE NA CIDADE DE BARBACENA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BARBACENA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-10-01,000151280,PL. 3840 1966 - PROJETO DE LEI,516,UTILIDADE PÚBLICA,LEI 4421 1966 - LEI ORDINÁRIA,20120302,1606,rosanacf,1966-09-29,"list(passo = 1, data = ""1966-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO  ÚNICA\nREDAÇÃO FINAL\nPUBLICAÇÃO: 26 1 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 24 1 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 28 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 2 1967"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,"list(id = 516, nome = ""DEPUTADO ÂNUAR FARES"", partido = ""PDC"")",/legislacao/mineira/LEI/4421/1966,LEI 4421 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3839,1966,DEPUTADO MÁRIO HUGO LADEIRA                PR,"DECLARA DE UTILIDADE PÚBLICA O COLÉGIO ""ALFREDO BAETA"", DE OURO PRETO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, OURO PRETO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-10-01,000151281,PL. 3839 1966 - PROJETO DE LEI,328,UTILIDADE PÚBLICA,NA,20120302,1606,rosanacf,1966-09-29,"list(passo = 1, data = ""1966-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19670131,NA,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3838,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"CRIA UM GINÁSIO ESTADUAL AGRÍCOLA NO MUNICÍPIO DE SÃO SEBASTIÃO
DO PARAÍSO E DÁ OUTRAS PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO AGRÍCOLA, MUNICÍPIO, SÃO
SEBASTIÃO DO PARAÍSO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-30,000151283,PL. 3838 1966 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,LEI 4279 1966 - LEI ORDINÁRIA,20131024,1631,rosanacf,1966-09-29,"list(passo = 1, data = ""1966-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nA PROPOSIÇÃO DE LEI FOI ENCAMINHADA AO PODER EXECUTIVO  NOS TERMOS\nDO ARTIGO 29 DA CONSTITUIÇÃO DO ESTADO COM A MODIFICAÇÃO DA LEI\nCONSTITUCIONAL 14, EM 4 11 1966.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1966"")",list(),list(),"list(descricao = ""MSG 1138 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4279/1966,LEI 4279 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3837,1966,COMISSÃO ESPECIAL,"ACRESCENTA À DIVISÃO ADMINISTRATIVA DE MINAS GERAIS O MUNICÍPIO
DE JECEABA.",MUNICÍPIOS E DESENVOLVIMENTO REGIONAL,"DEFINIÇÃO, LIMITE GEOGRÁFICO, MUNICÍPIO, JECEABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-21,000151284,PL. 3837 1966 - PROJETO DE LEI,,DIVISÃO ADMINISTRATIVA,LEI 4262 1966 - LEI ORDINÁRIA,20131024,1632,rosanacf,1966-09-21,"list(passo = 1, data = ""1966-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 9 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 9 1966\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 9 1966\nCOMISSÕES:\nCOMISSÃO ESPECIAL\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FLORIVALDO DIAS\nPUBLICAÇÃO: 24 9 1966\nCOMISSÃO ESPECIAL\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JEOVAH SANTOS\nPUBLICAÇÃO: 29 9 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 1 10 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 10 1966"")","list(expressao = ""(PL adj 3837 adj 1966[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 3837 1966"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+3837+adj+1966%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 3837, ano = 1966)",list(),NULL,N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4262/1966,LEI 4262 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3836,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"DISPÕE SOBRE O CONSELHO ESTADUAL DE TELECOMUNICAÇÕES DE MINAS GERAIS
(COETEL - MG) E DÁ OUTRAS PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
COMUNICAÇÃO","DISPOSITIVOS, (COETEL-MG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-21,000151285,PL. 3836 1966 - PROJETO DE LEI,,"CONSELHO ESTADUAL
TELECOMUNICAÇÃO",LEI 4277 1966 - LEI ORDINÁRIA,20131024,1632,rosanacf,1966-09-20,"list(passo = 1, data = ""1966-09-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nA PROPOSIÇÃO DE LEI FOI ENCAMINHADA AO PODER EXECUTIVO, EM\n4 11 1966\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 11 1966"")",list(),list(),"list(descricao = ""MSG 1137 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4277/1966,LEI 4277 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3835,1966,DEPUTADO ARTUR FAGUNDES                    PR,"DÁ DENOMINAÇÃO DE ""JOSÉ PATRÍCIO DA SILVEIRA"" ÀS ESCOLAS REUNIDAS
DE CAÇAREMA, NO MUNICÍPIO DE CAPITÃO ENÉIAS.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CAPITÃO ENÉIAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-09-21,000151286,PL. 3835 1966 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120330,1129,rosanacf,1966-09-19,"list(passo = 1, data = ""1966-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 1 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO VAZ\nPUBLICAÇÃO: 30 12 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ATALIBA MENDES\nPUBLICAÇÃO: 27 1 1967\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3834,1966,DEPUTADO ARTUR FAGUNDES                    PR,DÁ A DENOMINAÇÃO DE OLÍMPIO DIAS AO FÓRUM DE FRANCISCO SÁ.,NA,"DENOMINAÇÃO, FÓRUM, COMARCA DE FRANCISCO SÁ.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-21,000151287,PL. 3834 1966 - PROJETO DE LEI,739,PRÓPRIO PÚBLICO,NA,20120330,1127,rosanacf,1966-09-19,"list(passo = 1, data = ""1966-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 1 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JARBAS MEDEIROS\nPUBLICAÇÃO: 30 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 26 1 1967\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 3 2 1967\nVETO TOTAL MANTIDO EM 2 2 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3833,1966,DEPUTADO ARTUR FAGUNDES                    PR,"DENOMINA DE ""GRUPO ESCOLAR FLORÊNCIO F. LIMA"" O SEGUNDO GRUPO ESCOLAR
DE MONTE AZUL.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTE AZUL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-09-21,000151288,PL. 3833 1966 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120403,1019,rosanacf,1966-09-19,"list(passo = 1, data = ""1966-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 1 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO VAZ\nPUBLICAÇÃO: 30 12 1966\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 27 1 1967\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3832,1966,DEPUTADO CÍCERO DUMONT                     PR,AUTORIZA A DOAÇÃO DE TERRENO À CNEG.,NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, TERRENO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-09-21,000151289,PL. 3832 1966 - PROJETO DE LEI,351,IMÓVEL,NA,20121119,1727,vitoria,1966-09-19,"list(passo = 1, data = ""1966-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FLORIVALDO DIAS\nPUBLICAÇÃO: 15 12 1966\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 15 12 1966\nFINANÇAS\nPARECER SOBRE EMENDAS\nRELATOR: DEP. CARLOS ELOY\nPUBLICAÇÃO: 28 12 1966\nARQUIVADO, FINAL DA LEGISLATURA"")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""PR"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3831,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"ORÇA A RECEITA E FIXA A DESPESA DO ESTADO DE MINAS GERAIS PARA O
EXERCÍCIO DE 1967. (LOA 1967)","ADMINISTRAÇÃO PÚBLICA
FINANÇAS PÚBLICAS","FIXAÇÃO, ORÇAMENTO, ADMINISTRAÇÃO ESTADUAL, EXERCÍCIO FINANCEIRO
SEGUINTE.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-21,000151290,PL. 3831 1966 - PROJETO DE LEI,,"ADMINISTRAÇÃO ESTADUAL
ORÇAMENTO",LEI 4282 1966 - LEI ORDINÁRIA,20131024,1642,rosanacf,1966-09-16,"list(passo = 1, data = ""1966-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nAPROVADO PELA COMISSÃO ESPECIAL, COM EMENDAS, EM 28 10 1966.\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 1 12 1966\nVETO PARCIAL MANTIDO EM 14 9 1967"")",list(),list(),"list(descricao = ""MSG 1135 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4282/1966,LEI 4282 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3830,1966,DEPUTADO NAVARRO VIEIRA                    PRP,RECONHECE OFICIALMENTE O CONSERVATÓRIO MUSICAL DE POÇOS DE CALDAS.,CULTURA,"RECONHECIMENTO, CONSERVATÓRIO DE MÚSICA, MUNICÍPIO, POÇOS DE CALDAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-09-20,000151291,PL. 3830 1966 - PROJETO DE LEI,342,"ESTABELECIMENTO DE ENSINO
CULTURA",LEI 4422 1967 - LEI ORDINÁRIA,20131024,1621,rosanacf,1966-09-16,"list(passo = 1, data = ""1966-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 12 1966\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 1 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 1 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JARBAS MEDEIROS\nPUBLICAÇÃO: 21 12 1966\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NICANOR NETO ARMANDO\nPUBLICAÇÃO: 21 12 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 21 12 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 26 1 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 2 1967"")",list(),list(),NULL,N,NA,NA,NA,NA,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""PRP"")",/legislacao/mineira/LEI/4422/1967,LEI 4422 1967 - LEI ORDINÁRIA,NA,NA
