dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,legislacaoCitada,tema,regime,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,881,1968,DEPUTADO JOÃO CARVALHO                     ARENA,DÁ DENOMINAÇÃO ÀS ESCOLAS REUNIDAS DO MUNICÍPIO DE PEDRA DO ANTA.,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PEDRA DO ANTA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-10-22,000150407,PL. 881 1968 - PROJETO DE LEI,374,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120403,1402,rosanacf,1968-10-18,"list(passo = 1, data = ""1968-10-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1968\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,880,1968,DEPUTADO JOÃO CARVALHO                     ARENA,"DÁ A DENOMINAÇÃO DE PROFESSOR ANTÔNIO GONÇALVES LANA AO GINÁSIO
ESTADUAL DA CIDADE DE PONTE NOVA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PONTE NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-22,000150408,PL. 880 1968 - PROJETO DE LEI,374,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5159 1969 - LEI ORDINÁRIA,20120403,1402,rosanacf,1968-10-18,"list(passo = 1, data = ""1968-10-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 3 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 4 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 27 11 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LEOPOLDO PORTO\nPUBLICAÇÃO: 25 3 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 1 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 4 1969."")",list(),list(),N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5159/1969,LEI 5159 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,879,1968,DEPUTADO JOÃO FERRAZ                       ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS SERVIDORES DO
DEPARTAMENTO DE ESTRADAS DE RODAGEM DE MINAS GERAIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-22,000150409,PL. 879 1968 - PROJETO DE LEI,1171,UTILIDADE PÚBLICA,LEI 5051 1968 - LEI ORDINÁRIA,20120306,1619,rosanacf,1968-10-18,"list(passo = 1, data = ""1968-10-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 3 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 21 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1968"")",list(),list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5051/1968,LEI 5051 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,878,1968,DEPUTADO LEOPOLDO PORTO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A UNIÃO DOS ESTUDANTES PATENSES, COM
SEDE EM PATOS DE MINAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PATOS DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-19,000150410,PL. 878 1968 - PROJETO DE LEI,1277,UTILIDADE PÚBLICA,LEI 5092 1968 - LEI ORDINÁRIA,20120306,1618,rosanacf,1968-10-17,"list(passo = 1, data = ""1968-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 19 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 23 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1968"")",list(),list(),N,"list(id = 1277, nome = ""DEPUTADO LEOPOLDO PORTO"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5092/1968,LEI 5092 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,877,1968,DEPUTADO SEBASTIÃO ANASTÁCIO               ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO EDUCADORA CATÓLICA COM SEDE
NA CIDADE DE ENGENHEIRO CALDAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ENGENHEIRO CALDAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-19,000150411,PL. 877 1968 - PROJETO DE LEI,340,UTILIDADE PÚBLICA,LEI 5052 1968 - LEI ORDINÁRIA,20120306,1617,rosanacf,1968-10-17,"list(passo = 1, data = ""1968-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 26 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 21 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1968"")",list(),list(),N,"list(id = 340, nome = ""DEPUTADO SEBASTIÃO ANASTÁCIO"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5052/1968,LEI 5052 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,876,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ADQUIRIR TRATORES DE ESTEIRAS
PARA SEREM REVENDIDOS, MEDIANTE FINANCIAMENTO A PREFEITURAS,
COOPERATIVAS RURAIS E AGRICULTORES MINEIROS.","AUTORIZAÇÃO, EXECUTIVO, AQUISIÇÃO, TRATOR, OBJETIVO, REVENDA,
UTILIZAÇÃO, FINANCIAMENTO, DESTINAÇÃO, PREFEITURA MUNICIPAL,
COOPERATIVA
RURAL, AGRICULTOR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-19,000150412,PL. 876 1968 - PROJETO DE LEI,,AGROPECUÁRIA,LEI 5033 1968 - LEI ORDINÁRIA,20131022,1634,rosanacf,1968-10-17,"list(passo = 1, data = ""1968-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 10 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 11 1968\nCOMISSÕES:\nJUSTIÇA, AGRICULTURA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 30 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 7 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1968"")",list(),list(),N,NULL,NA,NA,NA,AGROPECUÁRIA,NA,"list(descricao = ""MSG 343 1968"")",/legislacao/mineira/LEI/5033/1968,LEI 5033 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,873,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO DE PROTEÇÃO E ASSISTÊNCIA
À INFÂNCIA DE JUIZ DE FORA, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-18,000150415,PL. 873 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5057 1968 - LEI ORDINÁRIA,20120306,1613,rosanacf,1968-10-16,"list(passo = 1, data = ""1968-10-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 26 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 21 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1968"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5057/1968,LEI 5057 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,872,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O MONTESINAS CLUBE RECREATIVO, COM
SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-18,000150416,PL. 872 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5066 1968 - LEI ORDINÁRIA,20120306,1612,rosanacf,1968-10-16,"list(passo = 1, data = ""1968-10-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 26 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 15 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1968"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5066/1968,LEI 5066 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,871,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O ESPORTE CLUBE LEOPOLDINA, COM SEDE
NA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-17,000150417,PL. 871 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5046 1968 - LEI ORDINÁRIA,20120306,1611,rosanacf,1968-10-15,"list(passo = 1, data = ""1968-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 10 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 26 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 7 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 11 1968"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5046/1968,LEI 5046 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,870,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE BRASILEIRA DE OCULTISMO
PRÁTICO GIORDANO BRUNO, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-17,000150418,PL. 870 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5062 1968 - LEI ORDINÁRIA,20120306,1610,rosanacf,1968-10-15,"list(passo = 1, data = ""1968-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 12 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 26 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 15 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 11 1968"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5062/1968,LEI 5062 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,869,1968,DEPUTADO FUHAD SAHIONE                     MDB,"DISPÕE SOBRE REMISSÃO E COMPENSAÇÃO DE CRÉDITOS DA FAZENDA
PÚBLICA E CONTÉM OUTRAS PROVIDÊNCIAS.","DISPOSITIVOS, REMISSÃO, COMPENSAÇÃO, CRÉDITO, FAZENDA PÚBLICA ESTADUAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-10-17,000150419,PL. 869 1968 - PROJETO DE LEI,1183,TRIBUTOS,NA,20130515,0941,vitoria,1968-10-15,"list(passo = 1, data = ""1968-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1968\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 1183, nome = ""DEPUTADO FUHAD SAHIONE"", partido = ""MDB"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,868,1968,DEPUTADO MÁRIO ASSAD                       ARENA,"DECLARA DE UTILIDADE PÚBLICA O UNIÃO FUTEBOL CLUBE, DE LAJINHA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LAJINHA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-10-17,000150420,PL. 868 1968 - PROJETO DE LEI,868,UTILIDADE PÚBLICA,NA,20120306,1609,rosanacf,1968-10-15,"list(passo = 1, data = ""1968-10-15"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,867,1968,GOVERNADOR DO ESTADO,AUTORIZA A INSTITUIÇÃO DA FUNDAÇÃO DE ARTE DE OURO PRETO (FAOP).,"AUTORIZAÇÃO, EXECUTIVO, CRIAÇÃO, FUNDAÇÃO, FUNDAÇÃO DE ARTE DE OURO
PRETO (FAOP), MUNICÍPIO, OURO PRETO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-17,000150421,PL. 867 1968 - PROJETO DE LEI,,"CULTURA
FUNDAÇÃO PÚBLICA",LEI 5038 1968 - LEI ORDINÁRIA,20160715,1148,zigoni,1968-10-15,"list(passo = 1, data = ""1968-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 11 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 2 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 15 11 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1968"")",list(),list(),N,NULL,NA,NA,NA,"ADMINISTRAÇÃO PÚBLICA
CULTURA",NA,"list(descricao = ""MSG 342 1968"")",/legislacao/mineira/LEI/5038/1968,LEI 5038 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,866,1968,DEPUTADO CÍCERO DUMONT                     ARENA,"REGULAMENTA O DISPOSTO NO ARTIGO 271 DA CONSTITUIÇÃO DO ESTADO
(DISPÕE SOBRE A CONTAGEM PROPORCIONAL DE TEMPO DE SERVIÇO
PÚBLICO PRESTADO ANTERIORMENTE A 13 DE MAIO DE 1967, PARA
EFEITO DE APOSENTADORIA).","REGULAMENTAÇÃO, CONSTITUIÇÃO ESTADUAL.
DEFINIÇÃO, CRITÉRIOS, CONTAGEM, TEMPO DE SERVIÇO, SERVIDOR PÚBLICO
ESTADUAL, EFEITO, APOSENTADORIA.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-15,000150422,PL. 866 1968 - PROJETO DE LEI,351,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",LEI 5140 1968 - LEI ORDINÁRIA,20131022,1636,rosanacf,1968-10-11,"list(passo = 1, data = ""1968-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 11 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 14 11 1968\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 14 11 1968\nSERVIÇO PÚBLICO\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 22 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 28 11 1968 E 3 12 1968\nVETADO PARCIALMENTE\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 12 1968\nVETO PARCIAL MANTIDO EM 7 5 1969"")",list(),list(),N,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",NA,NA,NA,ADMINISTRAÇÃO PÚBLICA,NA,NULL,/legislacao/mineira/LEI/5140/1968,LEI 5140 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,865,1968,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO CENTRAL DA SOCIEDADE SÃO
VICENTE DE PAULO, COM SEDE EM BARBACENA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BARBACENA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-15,000150423,PL. 865 1968 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,LEI 5030 1968 - LEI ORDINÁRIA,20120306,1609,rosanacf,1968-10-11,"list(passo = 1, data = ""1968-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 10 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 31 10 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 23 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 11 1968"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5030/1968,LEI 5030 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,864,1968,GOVERNADOR DO ESTADO,"AUTORIZA O ESTADO A AUMENTAR SUA PARTICIPAÇÃO NO CAPITAL SOCIAL
DA CENTRAIS ELÉTRICAS DE MINAS GERAIS S.A. - CEMIG.","AUTORIZAÇÃO, EXECUTIVO, AUMENTO, PARTICIPAÇÃO, CAPITAL SOCIAL, (CEMIG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-10-15,000150424,PL. 864 1968 - PROJETO DE LEI,,"COMPANHIA ENERGÉTICA DE MINAS GERAIS (CEMIG)
FINANÇAS PÚBLICAS",LEI 5015 1968 - LEI ORDINÁRIA,20131022,1637,rosanacf,1968-10-11,"list(passo = 1, data = ""1968-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 10 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1968\nCOMISSÕES:\nJUSTIÇA, AGRICULTURA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 22 10 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 26 10 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 11 1968"")",list(),list(),N,NULL,NA,NA,NA,"FINANÇAS PÚBLICAS
ENERGIA",NA,"list(descricao = ""MSG 339 1968"")",/legislacao/mineira/LEI/5015/1968,LEI 5015 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,863,1968,DEPUTADO MAURÍLIO CAMBRAIA                 ARENA,"MODIFICA O REGIMENTO DE CUSTAS JUDICIAIS DO ESTADO DE MINAS
GERAIS.","ALTERAÇÃO, REGIMENTO DE CUSTAS JUDICIAIS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-10-05,000150425,PL. 863 1968 - PROJETO DE LEI,784,"CARTÓRIO
JUDICIÁRIO",NA,20150722,1539,m17461,1968-10-03,"list(passo = 1, data = ""1968-10-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 11 1968\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 784, nome = ""DEPUTADO MAURÍLIO CAMBRAIA"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
