dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,legislacaoCitada,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,558,1976,DEPUTADO GERARDO RENAULT                   ARENA,"DÁ DENOMINAÇÃO DE ANTÔNIO FERNANDES DE OLIVEIRA À ESCOLA ESTADUAL DE
VEREDINHA - PRIMEIRO GRAU - 1.1., DISTRITO DE TURMALINA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-17,000147654,PL. 558 1976 - PROJETO DE LEI,1176,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7051 1977 - LEI ORDINÁRIA,20120514,1653,rosanacf,1976-06-15,"list(passo = 1, data = ""1976-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 6 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 7 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 7 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: NÃO CONSTA\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 7 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 8 7 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 8 1977"")",list(),"list(expressao = ""(PL adj 1022 adj 1977[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1022 1977"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1022+adj+1977%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1022, ano = 1977)",NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TURMALINA.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/7051/1977,LEI 7051 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,557,1976,DEPUTADO DELFIM RIBEIRO                    PFL,"AUTORIZA O PODER EXECUTIVO A DOAR AO SINDICATO DOS TRABALHADORES
RURAIS DE PIRACEMA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-06-16,000147655,PL. 557 1976 - PROJETO DE LEI,1743,NA,NA,NA,20100210,1207,moreka,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1743, nome = ""DEPUTADO DELFIM RIBEIRO"", partido = ""PFL"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,556,1976,DEPUTADO DOMINGOS LANNA                    PFL,DECLARA DE UTILIDADE PÚBLICA O TERREIRO ESPÍRITA CABOCLO SETE FLEXAS.,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-06-16,000147656,PL. 556 1976 - PROJETO DE LEI,1679,NA,UTILIDADE PÚBLICA,NA,20120306,0956,rosanacf,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 6 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,555,1976,DEPUTADO DOMINGOS LANNA                    PFL,"DECLARA DE UTILIDADE PÚBLICA O CONSÓRCIO DE ENTIDADES DE ASSISTÊNCIA E
PROMOÇÃO SOCIAL - CEAPS, DE PONTE NOVA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-16,000147657,PL. 555 1976 - PROJETO DE LEI,1679,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6864 1976 - LEI ORDINÁRIA,20120306,0950,rosanacf,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 8 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 8 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 8 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: NÃO CONSTA\nPUBLICAÇÃO: 6 8 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 13 8 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 28 8 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 9 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PONTE NOVA.","list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,NA,/legislacao/mineira/LEI/6864/1976,LEI 6864 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,554,1976,GOVERNADOR DO ESTADO,"DÁ NOVA REDAÇÃO AOS PARÁGRAFOS PRIMEIRO E SEGUNDO DO ART. 4 E 8 DA LEI
1643, DE 6 9 1957 (DISPÕE SOBRE O CAPITAL SOCIAL DA COMPANHIA DE ARMAZENS
E SILOS DO ESTADO DE MINAS GERAIS - CASEMG, OBJETIVANDO FAVORECER A
CAPTAÇÃO DE RECURSOS PARA EXECUÇÃO DE SEUS PLANOS DE EXPANSÃO,
ESPECIALMENTE O PROGRAMA NACIONAL DE ARMAZENAGEM).","ADMINISTRAÇÃO PÚBLICA
AGROPECUÁRIA",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-15,000147660,PL. 554 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"AGROPECUÁRIA
COMPANHIA DE ARMAZÉNS E SILOS DO ESTADO DE MINAS GERAIS S/A (CASEMG)",LEI 6826 1976 - LEI ORDINÁRIA,20170804,1606,m17461,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1976\nCOMISSÕES:\nJUSTIÇA, AGROPECUÁRIA E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO BELLO\nPUBLICAÇÃO: 29 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 7 1976"")",list(),list(),NULL,N,"DISPOSITIVOS, ALTERAÇÃO, CAPITAL SOCIAL, COMPANHIA DE ARMAZÉNS E SILOS
DO ESTADO DE MINAS GERAIS (CASEMG).",NULL,NA,NA,NA,/legislacao/mineira/LEI/6826/1976,LEI 6826 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,553,1976,GOVERNADOR DO ESTADO,DISPÕE SOBRE A REORGANIZAÇÃO DA DIRETORIA DE ESPORTES DE MINAS GERAIS.,ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-15,000147661,PL. 553 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"EXECUTIVO
ORGANIZAÇÃO ADMINISTRATIVA",LEI 6827 1976 - LEI ORDINÁRIA,20151014,1652,malves,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1976\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 29 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 7 1976"")",list(),list(),NULL,N,"REORGANIZAÇÃO, (DEMG).",NULL,NA,NA,NA,/legislacao/mineira/LEI/6827/1976,LEI 6827 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,552,1976,GOVERNADOR DO ESTADO,"REAJUSTA OS VALORES DOS SÍMBOLOS DE VENCIMENTOS DOS QUADROS
PERMANENTES DAS SECRETARIAS E DOS SERVIÇOS AUXILIARES DOS TRIBUNAIS
DE JUSTIÇA E ALÇADA DO ESTADO DE MINAS GERAIS E DÁ OUTRAS
PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-15,000147662,PL. 552 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE ALÇADA DO ESTADO DE MINAS GERAIS (TAMG)
TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS (TJMG)",LEI 6820 1976 - LEI ORDINÁRIA,20160711,1146,zigoni,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 29 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1976"")",list(),list(),NULL,N,"REAJUSTAMENTO, VALOR, VENCIMENTOS, SERVIDOR, TRIBUNAL DE ALÇADA DO
ESTADO DE MINAS GERAIS (TAMG), TRIBUNAL DE JUSTIÇA DO ESTADO DE
MINAS GERAIS (TJMG).",NULL,NA,NA,NA,/legislacao/mineira/LEI/6820/1976,LEI 6820 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,551,1976,GOVERNADOR DO ESTADO,"REAJUSTA OS VALORES DOS SÍMBOLOS DE VENCIMENTOS DOS SERVIDORES DOS
SERVIÇOS AUXILIARES E OS PROVENTOS DOS INATIVOS DO TRIBUNAL DE CONTAS DO
ESTADO DE MINAS GERAIS E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-15,000147663,PL. 551 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 6819 1976 - LEI ORDINÁRIA,20170926,1140,m20993,1976-06-14,"list(passo = 1, data = ""1976-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 6 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 29 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 1 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1976"")",list(),list(),NULL,N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6819/1976,LEI 6819 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,548,1976,DEPUTADO VICENTE GUABIROBA                 ARENA,"CONCEDE AO DEPUTADO JOSÉ VICTORINO MONTEIRO JAMES O TÍTULO DE CIDADÃO
HONORÁRIO DO ESTADO DE MINAS GERAIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-10,000147664,PL. 548 1976 - PROJETO DE LEI,1464,DELIBERAÇÃO DE PLENÁRIO,HOMENAGEM,LEI 6888 1976 - LEI ORDINÁRIA,20150519,1003,m17461,1976-06-08,"list(passo = 1, data = ""1976-06-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 8 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 9 9 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 21 8 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 3 9 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 18 9 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 9 1976"")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.","list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6888/1976,LEI 6888 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,547,1976,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR DA ESCOLA ESTADUAL SANTO
ANTÔNIO, DE PIRAPORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-08,000147665,PL. 547 1976 - PROJETO DE LEI,1680,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6859 1976 - LEI ORDINÁRIA,20120306,0945,rosanacf,1976-06-04,"list(passo = 1, data = ""1976-06-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 8 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 8 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 24 6 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 6 8 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 8 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PIRAPORA.","list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6859/1976,LEI 6859 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,546,1976,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR DA ESCOLA ESTADUAL
JOSÉ NATALINO BOAVENTURA LEITE, COM SEDE EM PIRAPORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-08,000147666,PL. 546 1976 - PROJETO DE LEI,1680,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6858 1976 - LEI ORDINÁRIA,20120306,0944,rosanacf,1976-06-04,"list(passo = 1, data = ""1976-06-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 8 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 8 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 24 6 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 6 8 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 8 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PIRAPORA.","list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6858/1976,LEI 6858 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,545,1976,DEPUTADO SAID ARGES                        MDB,"DECLARA DE UTILIDADE PÚBLICA A CORPORAÇÃO MUSICAL ""ARI BARROSO"",
DE CONGONHAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-05,000147667,PL. 545 1976 - PROJETO DE LEI,338,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6857 1976 - LEI ORDINÁRIA,20120306,0938,rosanacf,1976-06-03,"list(passo = 1, data = ""1976-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 6 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 8 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 24 6 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 6 8 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 8 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONGONHAS.","list(id = 338, nome = ""DEPUTADO SAID ARGES"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6857/1976,LEI 6857 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,544,1976,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR À FUNDAÇÃO EDUCACIONAL CAIO
MARTINS - FUCAM - O CRÉDITO ESPECIAL DE CR$ 4.144.000,00.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-05,000147668,PL. 544 1976 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6823 1976 - LEI ORDINÁRIA,19980101,NA,Carga,1976-06-03,"list(passo = 1, data = ""1976-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1976\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 17 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 1 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1976"")",list(),list(),NULL,N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6823/1976,LEI 6823 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,543,1976,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À COOPERATIVA SULMINEIRA
DE INSEMINAÇÃO ARTIFICIAL LTDA. (EM SÃO GONÇALO DO SAPUCAÍ)",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-05,000147669,PL. 543 1976 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6817 1976 - LEI ORDINÁRIA,19980101,NA,Carga,1976-06-03,"list(passo = 1, data = ""1976-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1976\nCOMISSÕES:\nJUSTIÇA, ECON0MIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 17 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 1 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 7 1976"")",list(),list(),NULL,N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6817/1976,LEI 6817 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,542,1976,GOVERNADOR DO ESTADO,"DÁ NOVA REDAÇÃO À ALÍNEA ""A"", ART. 1º, LEI 1826, DE 21 11 1958,
QUE AUTORIZA A PERMUTA DE TERRENOS COM A PREFEITURA MUNICIPAL
DE BELO HORIZONTE. (RETIFICA A LOCALIZAÇÃO DO TERRENO OBJETO DE
PERMUTA).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-05,000147670,PL. 542 1976 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 6822 1976 - LEI ORDINÁRIA,19980101,NA,Carga,1976-06-03,"list(passo = 1, data = ""1976-06-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 17 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 1 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1976"")",list(),list(),NULL,N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6822/1976,LEI 6822 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,541,1976,GOVERNADOR DO ESTADO,"DISPÕE SOBRE VENCIMENTO DOS CARGOS DA MAGISTRATURA, DE JUIZ E DE
AUDITOR DO TRIBUNAL DE CONTAS, E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-06-04,000147671,PL. 541 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 6804 1976 - LEI ORDINÁRIA,20170926,1139,m20993,1976-06-02,"list(passo = 1, data = ""1976-06-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 6 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1976\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 15 6 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 1 7 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1976"")",list(),list(),NULL,N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6804/1976,LEI 6804 1976 - LEI ORDINÁRIA
