dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,1379,1969,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O COMERCIAL ESPORTE CLUBE, COM SEDE
NA CIDADE DE BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-22,000149907,PL. 1379 1969 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,LEI 5411 1970 - LEI ORDINÁRIA,20120228,0843,rosanacf,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LEOPOLDO PORTO\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 1 1970"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/5411/1970,LEI 5411 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1377,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 7.227,25 À SECRETARIA DA SEGURANÇA PÚBLICA.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-22,000149908,PL. 1377 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5404 1969 - LEI ORDINÁRIA,20140218,1609,sheyla,1969-11-20,"list(passo = 1, data = ""1969-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EDGARD DE VASCONCELOS\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 28 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 12 1969"")",list(),list(),"list(descricao = ""MSG 533 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5404/1969,LEI 5404 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1376,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A FAZER DOAÇÃO DE MÁQUINAS À ESCOLA
PROFISSIONAL LA SALLE, DE MACHADO.",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, MAQUINARIA, DESTINAÇÃO, ESTABELECIMENTO
DE ENSINO, ENSINO PROFISSIONALIZANTE, MUNICÍPIO, MACHADO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-22,000149909,PL. 1376 1969 - PROJETO DE LEI,,PATRIMÔNIO,NA,LEI 5387 1969 - LEI ORDINÁRIA,20130710,1242,vitoria,1969-11-20,"list(passo = 1, data = ""1969-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 28 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 28 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),"list(descricao = ""MSG 532 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5387/1969,LEI 5387 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1375,1969,DEPUTADO MANOEL COSTA                      ARENA,"RECONHECE DE UTILIDADE PÚBLICA A FUNDAÇÃO DE ESTUDOS JURÍDICOS E
SOCIAIS, COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-21,000149911,PL. 1375 1969 - PROJETO DE LEI,326,UTILIDADE PÚBLICA,NA,LEI 5396 1969 - LEI ORDINÁRIA,20120228,0842,rosanacf,1969-11-19,"list(passo = 1, data = ""1969-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 326, nome = ""DEPUTADO MANOEL COSTA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5396/1969,LEI 5396 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1374,1969,DEPUTADO CÍCERO DUMONT                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO DA COMUNIDADE DA VILA OESTE,
COM SEDE EM BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-21,000149912,PL. 1374 1969 - PROJETO DE LEI,351,UTILIDADE PÚBLICA,NA,LEI 5397 1969 - LEI ORDINÁRIA,20120228,0842,rosanacf,1969-11-19,"list(passo = 1, data = ""1969-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5397/1969,LEI 5397 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1373,1969,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A CONCESSÃO DE UM ABONO DE 20% AOS MEMBROS DA MAGISTRATURA
DO ESTADO.",ADMINISTRAÇÃO PÚBLICA,"CONCESSÃO, ABONO, MEMBROS, MAGISTRATURA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149914,PL. 1373 1969 - PROJETO DE LEI,,"JUDICIÁRIO
PESSOAL",NA,LEI 5382 1969 - LEI ORDINÁRIA,20131022,1442,rosanacf,1969-11-19,"list(passo = 1, data = ""1969-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 26 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),"list(descricao = ""MSG 530 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5382/1969,LEI 5382 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1372,1969,GOVERNADOR DO ESTADO,AUTORIZA A CONCESSÃO DE UM ABONO DE 20% AOS SERVIDORES DO ESTADO.,ADMINISTRAÇÃO PÚBLICA,"CONCESSÃO, ABONO, SERVIDOR, QUADRO GERAL, EXECUTIVO, (TCMG), JUSTIÇA DE
PRIMEIRA INSTÂNCIA, EXTENSÃO, APOSENTADO.
NORMAS, INCIDÊNCIA, PRAZO, VIGÊNCIA, ABONO.
EXTENSÃO, ABONO, OCUPANTE, CARGO PÚBLICO, SECRETÁRIO DE ESTADO,
COMANDANTE-GERAL DA POLÍCIA MILITAR, CHEFE DO ESTADO-MAIOR DA POLÍCIA
MILITAR, CHEFE DO GABINETE MILITAR DO GOVERNADOR, CONSULTOR CHEFE,
CARGO PÚBLICO, ASSESSORIA TÉCNICO-CONSULTIVA DO GOVERNADOR,
ADVOGADO-GERAL DO ESTADO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149915,PL. 1372 1969 - PROJETO DE LEI,,"EXECUTIVO
JUDICIÁRIO
PESSOAL",NA,LEI 5383 1969 - LEI ORDINÁRIA,20131022,1443,rosanacf,1969-11-19,"list(passo = 1, data = ""1969-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 26 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),"list(descricao = ""MSG 529 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5383/1969,LEI 5383 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1368,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A TRANSFERIR À CIURBE TERRENO PARA
INTEGRALIZAÇÃO CAPITAL SUBSCRITO PELO ESTADO E DÁ OUTRAS
PROVIDÊNCIAS.",NA,"AUTORIZAÇÃO, EXECUTIVO, TRANSFERÊNCIA, TERRENO, COMPANHIA URBANIZADORA
SERRA DO CURRAL, OBJETIVO, INTEGRALIZAÇÃO, CAPITAL SOCIAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149916,PL. 1368 1969 - PROJETO DE LEI,,IMÓVEL,NA,LEI 5390 1969 - LEI ORDINÁRIA,20130710,1240,vitoria,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA, TRABALHO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),"list(descricao = ""MSG 527 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5390/1969,LEI 5390 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1367,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 12.800,38 À
SECRETARIA DA SEGURANÇA PÚBLICA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149917,PL. 1367 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5393 1969 - LEI ORDINÁRIA,20101209,1605,m17461,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LEOPOLDO PORTO\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),"list(descricao = ""MSG 526 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5393/1969,LEI 5393 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1366,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 13.200,35 À SECRETARIA DO INTERIOR E JUSTIÇA.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SIJMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149918,PL. 1366 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5391 1969 - LEI ORDINÁRIA,20140218,1610,sheyla,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LEOPOLDO PORTO\nPUBLICAÇÃO: 28 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 28 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),"list(descricao = ""MSG 525 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5391/1969,LEI 5391 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1365,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 17.365,96 À
SECRETARIA DA EDUCAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149919,PL. 1365 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5407 1969 - LEI ORDINÁRIA,20101209,1603,m17461,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 12 1969"")",list(),list(),"list(descricao = ""MSG 524 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5407/1969,LEI 5407 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1364,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 1.300.000,00 À
SECRETARIA DA FAZENDA (ETRA).",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-20,000149920,PL. 1364 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5412 1970 - LEI ORDINÁRIA,20160301,1525,malves,1969-11-18,"list(passo = 1, data = ""1969-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 4 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 4 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 4 1970"")",list(),list(),"list(descricao = ""MSG 523 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5412/1970,LEI 5412 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1363,1969,GOVERNADOR DO ESTADO,"AUTORIZA O REVIGORAMENTO DO CRÉDITO ESPECIAL DE NCR$ 2.340,08
ABERTO À SECRETARIA DA EDUCAÇÃO.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, REVIGORAÇÃO, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-18,000149923,PL. 1363 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5405 1969 - LEI ORDINÁRIA,20140218,1611,sheyla,1969-11-14,"list(passo = 1, data = ""1969-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI; 13 12 1969"")",list(),list(),"list(descricao = ""MSG 517 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5405/1969,LEI 5405 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1362,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 8.708,86 À SECRETARIA DA EDUCAÇÃO, E A ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-18,000149924,PL. 1362 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5408 1969 - LEI ORDINÁRIA,20140218,1612,sheyla,1969-11-14,"list(passo = 1, data = ""1969-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 28 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 12 1969"")",list(),list(),"list(descricao = ""MSG 518 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5408/1969,LEI 5408 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1361,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 4593,60 À SECRETARIA DA SEGURANÇA PÚBLICA.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-18,000149925,PL. 1361 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5384 1969 - LEI ORDINÁRIA,20140218,1612,sheyla,1969-11-14,"list(passo = 1, data = ""1969-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 28 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 28 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),"list(descricao = ""MSG 519 1969"")",N,NA,NULL,ARQUIVO,19691210,/legislacao/mineira/LEI/5384/1969,LEI 5384 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1360,1969,GOVERNADOR DO ESTADO,"AUTORIZA O REVIGORAMENTO DO CRÉDITO ESPECIAL ABERTO PELO DECRETO
11185, DE 19 6 1968, AUTORIZADO PELA LEI 4744, DE 6 5 1968.
(REVIGORA CRÉDITO ESPECIAL, DESTINADO AO PAGAMENTO DE DESPESAS DE
EXERCÍCIOS ANTERIORES, A CARGO DO PODER JUDICIÁRIO).",NA,"AUTORIZAÇÃO, EXECUTIVO, REVIGORAÇÃO, CRÉDITO ESPECIAL, JUDICIÁRIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-11-18,000149926,PL. 1360 1969 - PROJETO DE LEI,,"CRÉDITO
JUDICIÁRIO","DEC 11185 1968 - DECRETO
LEI 4744 1968 - LEI ORDINÁRIA",LEI 5400 1969 - LEI ORDINÁRIA,20130710,1313,vitoria,1969-11-14,"list(passo = 1, data = ""1969-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 27 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 27 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 28 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 12 1969"")",list(),list(),"list(descricao = ""MSG 520 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5400/1969,LEI 5400 1969 - LEI ORDINÁRIA,NA,NA
