dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1982,1982,DEPUTADO EUCLIDES CINTRA                   PDS,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE PROMOÇÃO DO MENOR,
COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-12,000143880,PL. 1982 1982 - PROJETO DE LEI,295,UTILIDADE PÚBLICA,LEI 8335 1982 - LEI ORDINÁRIA,20120131,1148,rosanacf,1982-08-10,"list(passo = 1, data = ""1982-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 10 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 30 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8335/1982,LEI 8335 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1981,1982,DEPUTADO ADEMIR LUCAS                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR PADRE CAMARGOS,
COM SEDE EM CONTAGEM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-12,000143881,PL. 1981 1982 - PROJETO DE LEI,2030,UTILIDADE PÚBLICA,LEI 8342 1982 - LEI ORDINÁRIA,20120131,1150,rosanacf,1982-08-10,"list(passo = 1, data = ""1982-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 10 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 28 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8342/1982,LEI 8342 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1980,1982,DEPUTADO RENATO DE FREITAS                 ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO MAÇÔNICA MANOEL DOS
SANTOS, COM SEDE EM UBERLÂNDIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERLÂNDIA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-12,000143882,PL. 1980 1982 - PROJETO DE LEI,2050,UTILIDADE PÚBLICA,NA,20120131,1150,rosanacf,1982-08-10,"list(passo = 1, data = ""1982-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2050, nome = ""DEPUTADO RENATO DE FREITAS"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1979,1982,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA BATISTA CENÁCULO, COM
SEDE NA CIDADE DE GOVERNADOR VALADARES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, GOVERNADOR VALADARES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-12,000143883,PL. 1979 1982 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,LEI 8341 1982 - LEI ORDINÁRIA,20120131,1151,rosanacf,1982-08-10,"list(passo = 1, data = ""1982-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 10 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 28 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8341/1982,LEI 8341 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1978,1982,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA A IRMANDADE DO DIVINO ESPÍRITO
SANTO, DO DISTRITO DE INÁCIA DE CARVALHO, MUNICÍPIO DE
VESPASIANO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, VESPASIANO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-11,000143897,PL. 1978 1982 - PROJETO DE LEI,1698,UTILIDADE PÚBLICA,LEI 8306 1982 - LEI ORDINÁRIA,20120131,1151,rosanacf,1982-08-09,"list(passo = 1, data = ""1982-08-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 9 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 30 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 10 1982"")",list(),list(),N,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8306/1982,LEI 8306 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1964,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"DÁ A DENOMINAÇÃO DE CÔNEGO RAYMUNDO TRINDADE À PONTE SOBRE O RIO DO
CARMO, NA CIDADE DE ACAIACA.","DENOMINAÇÃO, PONTE, RIO DO CARMO, MUNICÍPIO, ACAIACA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-10,000143898,PL. 1964 1982 - PROJETO DE LEI,1048,PRÓPRIO PÚBLICO,LEI 8315 1982 - LEI ORDINÁRIA,20120503,1755,rosanacf,1982-08-06,"list(passo = 1, data = ""1982-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 10 1982"")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8315/1982,LEI 8315 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1963,1982,DEPUTADO HIDELBRANDO CANABRAVA             ARENA,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOSÉ LIMA GUIMARÃES À ATUAL ESCOLA
ESTADUAL PADRE JOAQUIM LOPES CANÇADO, LOCALIZADA NO MUNICÍPIO DE
PITANGUI.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PITANGUI.",NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1982-08-10,000143899,PL. 1963 1982 - PROJETO DE LEI,2114,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120503,1756,rosanacf,1982-08-06,"list(passo = 1, data = ""1982-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nRETIRADO DE TRAMITAÇÃO PELO AUTOR, EM 20 8 1982."")",list(),list(),N,"list(id = 2114, nome = ""DEPUTADO HIDELBRANDO CANABRAVA"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1962,1982,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA A CASSENFI - CAIXA DE
ASSISTÊNCIA DOS SERVIDORES DO SESI, SENAI, FIEMG E IEL, COM
SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-07,000143900,PL. 1962 1982 - PROJETO DE LEI,1468,UTILIDADE PÚBLICA,LEI 8319 1982 - LEI ORDINÁRIA,20120131,1152,rosanacf,1982-08-05,"list(passo = 1, data = ""1982-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 10 1982"")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8319/1982,LEI 8319 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1961,1982,DEPUTADO RONALDO CANEDO                    ARENA,"DÁ A DENOMINAÇÃO DE RODOVIA ATAULFO ALVES À ESTRADA MG-447, QUE LIGA
MIRAÍ A CATAGUASES.","DENOMINAÇÃO, RODOVIA, MUNICÍPIO, MIRAÍ, CATAGUASES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-07,000143901,PL. 1961 1982 - PROJETO DE LEI,1170,PRÓPRIO PÚBLICO,LEI 8314 1982 - LEI ORDINÁRIA,20120309,1103,rosanacf,1982-08-05,"list(passo = 1, data = ""1982-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 2 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 10 1982"")",list(),list(),N,"list(id = 1170, nome = ""DEPUTADO RONALDO CANEDO"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8314/1982,LEI 8314 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1960,1982,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A IGREJA EVANGÉLICA ASSEMBLÉIA DE
DEUS, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-07,000143902,PL. 1960 1982 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,LEI 8311 1982 - LEI ORDINÁRIA,20120131,1152,rosanacf,1982-08-05,"list(passo = 1, data = ""1982-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 5 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 10 1982"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8311/1982,LEI 8311 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1959,1982,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE DE UNIÃO DE ASSISTÊNCIA
À SAÚDE DO MUNICÍPIO DE BIAS FORTES, DE BIAS FORTES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BIAS FORTES.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-07,000143903,PL. 1959 1982 - PROJETO DE LEI,1697,UTILIDADE PÚBLICA,NA,20120131,1152,rosanacf,1982-08-05,"list(passo = 1, data = ""1982-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1958,1982,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO PARA O DESENVOLVIMENTO
DO ESPORTE, DA CIÊNCIA E DA CULTURA - FUNDECO, DE TRÊS CORAÇÕES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TRÊS CORAÇÕES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-07,000143904,PL. 1958 1982 - PROJETO DE LEI,1697,UTILIDADE PÚBLICA,LEI 8374 1982 - LEI ORDINÁRIA,20120131,1153,rosanacf,1982-08-05,"list(passo = 1, data = ""1982-08-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 2 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1982"")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8374/1982,LEI 8374 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1957,1982,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DO TOPÁZIO - CASA DE
CAMPO DO FARMACÊUTICO, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-06,000143905,PL. 1957 1982 - PROJETO DE LEI,1688,UTILIDADE PÚBLICA,LEI 8313 1982 - LEI ORDINÁRIA,20120131,1153,rosanacf,1982-08-04,"list(passo = 1, data = ""1982-08-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 9 1982, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 10 1982"")",list(),list(),N,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8313/1982,LEI 8313 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1956,1982,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O DIRETÓRIO ACADÊMICO FRANCISCO
CAMPOS DA FACULDADE DE DIREITO DO OESTE DE MINAS, EM
DIVINÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-06,000143906,PL. 1956 1982 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,LEI 8309 1982 - LEI ORDINÁRIA,20120131,1154,rosanacf,1982-08-04,"list(passo = 1, data = ""1982-08-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 8 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 8 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 6 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 10 1982"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8309/1982,LEI 8309 1982 - LEI ORDINÁRIA
