dominio,ano,tipoProjeto,siglaTipoProjeto,numero,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,tema,legislacaoCitada,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,observacao
Remissivo,1977,PROJETO DE LEI,PL,1028,GOVERNADOR DO ESTADO,"AJUSTA A LEGISLAÇÃO PREVIDENCIÁRIA DOS SERVIDORES CIVIS DO
ESTADO AS NORMAS DA LEI FEDERAL 6205, DE 29 4 1975 E DÁ
OUTRAS PROVIDÊNCIAS. (SUBSTITUI O SALÁRIO MÍNIMO COMO FATOR DE
CORREÇÃO MONETÁRIA NA LEGISLAÇÃO DO IPSEMG, EXCLUINDO OS
BENEFÍCIOS DE PENSÃO E AUXÍLIO-NATALIDADE, PASSANDO A ADOTAR O
COEFICIENTE ESTABELECIDO PELO PODER EXECUTIVO E DEFINE, EM DEZ
VEZES O VALOR DE REFERÊNCIA VIGENTE NO ESTADO, O LIMITE MÁXIMO
DO SALÁRIO DE CONTRIBUIÇÃO PARA CÁLCULO DAS CONTRIBUIÇÕES DEVIDAS
À PREVIDÊNCIA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-11,000147178,PL. 1028 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PREVIDÊNCIA SOCIAL
PESSOAL",LEI 7016 1977 - LEI ORDINÁRIA,20131017,1534,rosanacf,1977-05-09,"list(passo = 1, data = ""1977-05-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 6 1977\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORES: DEP. JOÃO NAVARRO E DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 31 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1977"")",list(),list(),N,NULL,NA,NA,ADMINISTRAÇÃO PÚBLICA,LEF 6205 1975 - LEI FEDERAL,"list(descricao = ""MSG 519 1977"")",/legislacao/mineira/LEI/7016/1977,LEI 7016 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1027,GOVERNADOR DO ESTADO,AUTORIZA ALIENAÇÃO DE IMÓVEL AO ESTADO DO ESPÍRITO SANTO.,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-11,000147179,PL. 1027 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7018 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-09,"list(passo = 1, data = ""1977-05-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 5 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 27 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 9 6 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 518 1977"")",/legislacao/mineira/LEI/7018/1977,LEI 7018 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1026,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR ÁREA DE TERRENO AO MUNICÍPIO
DE SÃO LOURENÇO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-11,000147180,PL. 1026 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7013 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-09,"list(passo = 1, data = ""1977-05-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 5 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 6 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 517 1977"")",/legislacao/mineira/LEI/7013/1977,LEI 7013 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1025,GOVERNADOR DO ESTADO,"AUTORIZA A DOAÇÃO DE IMÓVEIS À COMPANHIA BRASILEIRA DE ALIMENTOS -
COBAL - E AO INSTITUTO NACIONAL DE PREVIDÊNCIA SOCIAL - INPS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-11,000147181,PL. 1025 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7017 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-09,"list(passo = 1, data = ""1977-05-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1977\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 6 1977\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORES: DEP. JOÃO NAVARRO E DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 27 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON SALLES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 516 1977"")",/legislacao/mineira/LEI/7017/1977,LEI 7017 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1024,DEPUTADO HUMBERTO ALMEIDA                  ARENA,"DENOMINA DE ESCOLA ESTADUAL SÃO GABRIEL - PRIMEIRO E SEGUNDO GRAUS -
6.2 A ESCOLA ESTADUAL DE CÁSSIA - PRIMEIRO E SEGUNDO GRAUS - 6.2.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CÁSSIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-10,000147182,PL. 1024 1977 - PROJETO DE LEI,1682,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7096 1977 - LEI ORDINÁRIA,20120514,1534,rosanacf,1977-05-06,"list(passo = 1, data = ""1977-05-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: (NÃO CONSTA)\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 9 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 9 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 17 8 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 9 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 22 9 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 10 1977"")",list(),list(),N,"list(id = 1682, nome = ""DEPUTADO HUMBERTO ALMEIDA"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7096/1977,LEI 7096 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1022,DEPUTADO GERARDO RENAULT                   ARENA,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ANTÔNIO FERNANDES DE OLIVEIRA À
ESCOLA ESTADUAL DE VEREDINHA, DISTRITO DE TURMALINA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TURMALINA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-05-07,000147184,PL. 1022 1977 - PROJETO DE LEI,1176,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120514,1535,rosanacf,1977-05-05,"list(passo = 1, data = ""1977-05-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1977\nANEXADO AO PROJETO DE LEI 558 1976, EM 11 5 1977.\nPL 558 1976: TRANSFORMADO NA LEI 7051 1977."")","list(expressao = ""(PL adj '558' adj 1976[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 558 1976"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27558%27+adj+1976%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 558, ano = 1976)",list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1019,DEPUTADO JORGE ORLANDO CARONE              MDB,"RESTABELECE A DENOMINAÇÃO DO ESTÁDIO MINAS GERAIS E ADOTA OUTRAS
PROVIDÊNCIAS.","ALTERAÇÃO, DENOMINAÇÃO, ESTÁDIO, MUNICÍPIO, BELO HORIZONTE.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1977-05-06,000147190,PL. 1019 1977 - PROJETO DE LEI,1691,NA,PRÓPRIO PÚBLICO,NA,20120514,1537,rosanacf,1977-05-04,"list(passo = 1, data = ""1977-05-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 6 1977\nARQUIVE-SE, NOS TERMOS DO ART. 190, C/C O ART. 67, ITEM XXVIII,\nDO RI."")",list(),list(),N,"list(id = 1691, nome = ""DEPUTADO JORGE ORLANDO CARONE"", partido = ""MDB"")",NA,NA,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1018,DEPUTADO GERARDO RENAULT                   ARENA,"AUTORIZA A PERMUTA DE IMÓVEL DE PROPRIEDADE DO ESTADO.
(EM FELÍCIO DOS SANTOS).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-06,000147191,PL. 1018 1977 - PROJETO DE LEI,1176,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7084 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-04,"list(passo = 1, data = ""1977-05-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 5 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 7 1977, COM SUBSTITUTIVO\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 8 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: (NÃO CONSTA)\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUMBERTO ALMEIDA\nPUBLICAÇÃO: (NÃO CONSTA)\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 9 8 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 9 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1977"")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7084/1977,LEI 7084 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1017,DEPUTADO MORVAN ACAYABA                    ARENA,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL NA CIDADE DE VARGINHA.
(DE CORAÇÃO DE JESUS).","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, VARGINHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-06,000147192,PL. 1017 1977 - PROJETO DE LEI,1460,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7085 1977 - LEI ORDINÁRIA,20120514,1539,rosanacf,1977-05-04,"list(passo = 1, data = ""1977-05-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 5 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 7 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 8 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 8 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 7 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 12 8 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 9 1977\nSANCIONADO\nPUBLICAÇÃO: 4 10 1977"")",list(),list(),N,"list(id = 1460, nome = ""DEPUTADO MORVAN ACAYABA"", partido = ""ARENA"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7085/1977,LEI 7085 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1013,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONCEDER AUXÍLIO FINANCEIRO À
CAIXA BENEFICENTE DA POLÍCIA MILITAR DO ESTADO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-04,000147193,PL. 1013 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7001 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-03,"list(passo = 1, data = ""1977-05-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 5 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 5 1977\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. HUMBERTO ALMEIDA\nPUBLICAÇÃO: 29 5 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 6 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 515 1977"")",/legislacao/mineira/LEI/7001/1977,LEI 7001 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1012,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR A ENCARGOS GERAIS DO
ESTADO O CRÉDITO ESPECIAL DE CR$ 17 546 251,00.
(PARA A ADEMG).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-05-04,000147194,PL. 1012 1977 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7002 1977 - LEI ORDINÁRIA,19980101,NA,Carga,1977-05-03,"list(passo = 1, data = ""1977-05-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 5 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 17 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 28 5 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 6 1977"")",list(),list(),N,NULL,NA,NA,NA,NA,"list(descricao = ""MSG 514 1977"")",/legislacao/mineira/LEI/7002/1977,LEI 7002 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1011,DEPUTADO CYRO MACIEL                       PDS,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL DE SUA PROPRIEDADE
À ENTIDADE BENEFICENTE SÃO PAULO APÓSTOLO, DE ITANHOMI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-04-30,000147195,PL. 1011 1977 - PROJETO DE LEI,287,NA,NA,NA,20090331,1232,m17663,1977-04-28,"list(passo = 1, data = ""1977-04-28"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PDS"")",ARQUIVO,19790131,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1010,DEPUTADO GOMES MOREIRA                     MDB,"DECLARA DE UTILIDADE PÚBLICA O SEMINÁRIO BÍBLICO MINEIRO, DE BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-04-29,000147202,PL. 1010 1977 - PROJETO DE LEI,312,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7039 1977 - LEI ORDINÁRIA,20120203,1555,rosanacf,1977-04-27,"list(passo = 1, data = ""1977-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 12 5 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 26 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 7 1977"")",list(),list(),N,"list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7039/1977,LEI 7039 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1009,DEPUTADO HAROLDO LOPES DA COSTA            MDB,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA UNIDOS NACIONAL,
COM SEDE EM SANTO ANTÔNIO DO MONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTO ANTÔNIO DO MONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-04-29,000147203,PL. 1009 1977 - PROJETO DE LEI,1473,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7034 1977 - LEI ORDINÁRIA,20120203,1554,rosanacf,1977-04-27,"list(passo = 1, data = ""1977-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1977\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 12 5 1977\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 26 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 7 1977"")",list(),list(),N,"list(id = 1473, nome = ""DEPUTADO HAROLDO LOPES DA COSTA"", partido = ""MDB"")",NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/7034/1977,LEI 7034 1977 - LEI ORDINÁRIA,NA
Remissivo,1977,PROJETO DE LEI,PL,1003,DEPUTADO KEMIL KUMAIRA                     PSDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO DR.
ERNST CHRISTIAN LAMSTER.","CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1977-04-29,000147204,PL. 1003 1977 - PROJETO DE LEI,1695,DELIBERAÇÃO DE PLENÁRIO,HOMENAGEM,NA,20150519,1115,m17461,1977-04-27,"list(passo = 1, data = ""1977-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1977\nDESARQUIVADO.\nRECEBEU O NÚMERO PL 125 1979."")","list(expressao = ""(PL adj '125' adj 1979[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 125 1979"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27125%27+adj+1979%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 125, ano = 1979)",list(),N,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NA,NA,NULL,NA,NA,NA
Remissivo,1977,PROJETO DE LEI,PL,1001,GOVERNADOR DO ESTADO,"DISPÕE SOBRE PROMOÇÃO ""POST-MORTEM"" DE SERVIDOR DA POLÍCIA
MILITAR.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1977-04-29,000147205,PL. 1001 1977 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL MILITAR",LEI 7019 1977 - LEI ORDINÁRIA,20131017,1535,rosanacf,1977-04-27,"list(passo = 1, data = ""1977-04-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 5 1976\nREDAÇÃO FINAL\nAPROVAÇÃO:\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 5 1977\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1977"")",list(),list(),N,NULL,NA,NA,"ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA",NA,"list(descricao = ""MSG 513 1977"")",/legislacao/mineira/LEI/7019/1977,LEI 7019 1977 - LEI ORDINÁRIA,NA
