dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,norma,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,indexacao,assuntoGeral,local,arquivamento,atualizacao,horario,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1138,1974,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A ORGANIZAÇÃO ""MOCIDADE PARA CRISTO DO
BRASIL"", COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-08-03,000148405,PL. 1138 1974 - PROJETO DE LEI,1176,DELIBERAÇÃO DE PLENÁRIO,LEI 6487 1974 - LEI ORDINÁRIA,rosanacf,1974-08-01,"list(passo = 1, data = ""1974-08-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 10 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 1 10 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 19 10 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 21 11 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1974"")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,NA,NA,20120224,0903,NA,NULL,NA,/legislacao/mineira/LEI/6487/1974,LEI 6487 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1137,1974,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR À UNIÃO TERRENOS DESTINADOS
À CONSTRUÇÃO DE UM QUARTEL PARA INSTALAÇÃO DE UMA UNIDADE DO
EXÉRCITO NACIONAL (EM MONTES CLAROS).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-09,000148407,PL. 1137 1974 - PROJETO DE LEI,NA,NA,LEI 6408 1974 - LEI ORDINÁRIA,MSILVIA,1974-07-05,"list(passo = 1, data = ""1974-07-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 8 1974\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 22 8 1974\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 22 8 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 31 8 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 9 1974."")",list(),list(),N,NULL,NA,NA,NA,NA,20020219,NA,NA,"list(descricao = ""MSG 423 1974"")",NA,/legislacao/mineira/LEI/6408/1974,LEI 6408 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1136,1974,DEPUTADO HUMBERTO SOUTO                    ARENA,"PRORROGA PRAZO PARA REQUERIMENTO DE LEGITIMAÇÃO DE TERRAS
DEVOLUTAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148408,PL. 1136 1974 - PROJETO DE LEI,1489,DELIBERAÇÃO DE PLENÁRIO,LEI 6564 1975 - LEI ORDINÁRIA,Carga,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: NÃO CONSTA\nAGROPECUÁRIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FÁBIO VASCONCELLOS\nPUBLICAÇÃO: 31 8 1974\nAGROPECUÁRIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DALTON CANABRAVA\nPUBLICAÇÃO: 29 11 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 5 12 1974\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 19 12 1974\nVETO REJEITADO\nPROPOSIÇÃO DE LEI PROMULGADA EM 15 4 1975\nPUBLICAÇÃO DA LEI NO DL: 16 4 1975"")",list(),list(),N,"list(id = 1489, nome = ""DEPUTADO HUMBERTO SOUTO"", partido = ""ARENA"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,/legislacao/mineira/LEI/6564/1975,LEI 6564 1975 - LEI ORDINÁRIA,PRL 7114 1974
Remissivo,PROJETO DE LEI,PL,1135,1974,DEPUTADO VICENTE GUABIROBA                 ARENA,"DÁ O NOME DE ""ADÃO MARQUES DAS ALELUIAS"" AO COLÉGIO ESTADUAL
DE ÁGUA BOA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148409,PL. 1135 1974 - PROJETO DE LEI,1464,DELIBERAÇÃO DE PLENÁRIO,LEI 6161 1974 - LEI ORDINÁRIA,Carga,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 18 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 15 10 1974 E 30 10 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 11 1974."")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,/legislacao/mineira/LEI/6161/1974,LEI 6161 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1134,1974,DEPUTADO VICENTE GUABIROBA                 ARENA,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO SÃO JOAQUIM, COM SEDE EM
CONCEIÇÃO DO MATO DENTRO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148410,PL. 1134 1974 - PROJETO DE LEI,1464,DELIBERAÇÃO DE PLENÁRIO,LEI 6473 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 12 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 18 10 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 11 1974."")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONCEIÇÃO DO MATO DENTRO.",UTILIDADE PÚBLICA,NA,NA,20120223,1537,NA,NULL,NA,/legislacao/mineira/LEI/6473/1974,LEI 6473 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1133,1974,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"DECLARA DE UTILIDADE PÚBLICA A BANDA DE MÚSICA NOSSA SENHORA DE
LOURDES, DE JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148411,PL. 1133 1974 - PROJETO DE LEI,281,DELIBERAÇÃO DE PLENÁRIO,LEI 6467 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 12 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 17 10 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 11 1974."")",list(),list(),N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,NA,NA,20120223,1535,NA,NULL,NA,/legislacao/mineira/LEI/6467/1974,LEI 6467 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1132,1974,DEPUTADO IVO MORAIS                        ARENA,"DÁ A DENOMINAÇÃO DE ""DR. JOSÉ MARIA LOBATO"" À ESCOLA POLIVALENTE EM
CONSTRUÇÃO NA CIDADE DE OLIVEIRA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-09-13,000148355,PL. 1132 1974 - PROJETO DE LEI,1472,NA,LEI 6438 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 11 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 20 9 1974\nSANCIONADO\nPUBLICAÇÃO DA RESOLUÇÃO: 8 11 1974."")",list(),list(),N,"list(id = 1472, nome = ""DEPUTADO IVO MORAIS"", partido = ""ARENA"")","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, OLIVEIRA.","PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120516,1616,NA,NULL,NA,/legislacao/mineira/LEI/6438/1974,LEI 6438 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1131,1974,DEPUTADO PINHEIRO CHAGAS                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO PARTICULAR DA SOCIEDADE SÃO
VICENTE DE PAULO, DE POÇOS DE CALDAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148412,PL. 1131 1974 - PROJETO DE LEI,973,NA,LEI 6458 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 11 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 11 10 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1974."")",list(),list(),N,"list(id = 973, nome = ""DEPUTADO PINHEIRO CHAGAS"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POÇOS DE CALDAS.",UTILIDADE PÚBLICA,NA,NA,20120223,1530,NA,NULL,NA,/legislacao/mineira/LEI/6458/1974,LEI 6458 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1130,1974,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A IRMANDADE DA SANTA CASA DE MISERICÓRDIA
DE ALPINÓPOLIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148413,PL. 1130 1974 - PROJETO DE LEI,322,NA,LEI 6442 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 8 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 9 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 4 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 9 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 10 1974."")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALPINÓPOLIS.",UTILIDADE PÚBLICA,NA,NA,20120223,1525,NA,NULL,NA,/legislacao/mineira/LEI/6442/1974,LEI 6442 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1129,1974,DEPUTADO MÁRIO HUGO LADEIRA                ARENA,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO
PROF. ABELARDO DE OLIVEIRA CARDOSO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1974-07-02,000148414,PL. 1129 1974 - PROJETO DE LEI,328,NA,NA,m17461,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""ARENA"")","CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.",HOMENAGEM,ARQUIVO,19750131,20150518,1139,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1128,1974,DEPUTADO RONALDO CANEDO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO ""JÚLIO CAMARGO"" DE EDUCAÇÃO E
CULTURA, DE SANT'ANA DO CAMPESTRE, MUNICÍPIO DE ASTOLFO DUTRA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148415,PL. 1128 1974 - PROJETO DE LEI,1170,NA,LEI 6453 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 8 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 9 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 4 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 28 9 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 10 1974."")",list(),list(),N,"list(id = 1170, nome = ""DEPUTADO RONALDO CANEDO"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ASTOLFO DUTRA.",UTILIDADE PÚBLICA,NA,NA,20120223,1524,NA,NULL,NA,/legislacao/mineira/LEI/6453/1974,LEI 6453 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1127,1974,DEPUTADO JAIRO PEREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO FEMININA DE ASSISTÊNCIA SOCIAL, COM
SEDE EM BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1974-07-02,000148416,PL. 1127 1974 - PROJETO DE LEI,1470,NA,NA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1470, nome = ""DEPUTADO JAIRO PEREIRA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,ARQUIVO,19750131,20120223,1522,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1126,1974,DEPUTADO JAIRO PEREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE DOS MORADORES DA
VILA CABANA PAI TOMAZ, DE BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-07-02,000148417,PL. 1126 1974 - PROJETO DE LEI,1470,DELIBERAÇÃO DE PLENÁRIO,LEI 6462 1974 - LEI ORDINÁRIA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 10 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 10 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 11 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 11 1974."")",list(),list(),N,"list(id = 1470, nome = ""DEPUTADO JAIRO PEREIRA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,NA,NA,20120223,1521,NA,NULL,NA,/legislacao/mineira/LEI/6462/1974,LEI 6462 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1125,1974,DEPUTADO JAIRO PEREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO SOCIAL SANTA EDWIGES, DE BETIM.",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1974-07-02,000148418,PL. 1125 1974 - PROJETO DE LEI,1470,DELIBERAÇÃO DE PLENÁRIO,NA,rosanacf,1974-06-28,"list(passo = 1, data = ""1974-06-28"", local = ""PLENÁRIO"", historico = ""REJEITADO, NOS TERMOS DO ART. 190, C/C O INCISO\nXXIV, DO ART. 67, DO REGIMENTO INTERNO.\nARQUIVADO EM 10 9 1974."")",list(),list(),N,"list(id = 1470, nome = ""DEPUTADO JAIRO PEREIRA"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BETIM.",UTILIDADE PÚBLICA,NA,NA,20120223,1511,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1124,1974,DEPUTADO CARLOS ELOY                       ARENA,"DECLARA DE UTILIDADE PÚBLICA A CÂMARA JÚNIOR DE CAETÉ, COM SEDE EM
CAETÉ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-06-28,000148420,PL. 1124 1974 - PROJETO DE LEI,708,NA,LEI 6431 1974 - LEI ORDINÁRIA,rosanacf,1974-06-26,"list(passo = 1, data = ""1974-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 9 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 9 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 21 8 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 11 9 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 25 9 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1974."")",list(),list(),N,"list(id = 708, nome = ""DEPUTADO CARLOS ELOY"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAETÉ.",UTILIDADE PÚBLICA,NA,NA,20120223,1509,NA,NULL,NA,/legislacao/mineira/LEI/6431/1974,LEI 6431 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1123,1974,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A UNIÃO DA MOCIDADE ESPÍRITA ANTÔNIO
LORETO FLORES, COM SEDE EM BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1974-06-28,000148421,PL. 1123 1974 - PROJETO DE LEI,1176,NA,NA,rosanacf,1974-06-26,"list(passo = 1, data = ""1974-06-26"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,ARQUIVO,19750131,20120223,1509,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1122,1974,GOVERNADOR DO ESTADO,"CARACTERIZA O BANCO DO ESTADO DE MINAS GERAIS S/A COMO SOCIEDADE DE
ECONOMIA MISTA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-06-28,000148422,PL. 1122 1974 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,LEI 6407 1974 - LEI ORDINÁRIA,m17461,1974-06-26,"list(passo = 1, data = ""1974-06-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 8 1974\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 21 8 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 29 8 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 9 1974."")",list(),list(),N,NULL,"CARACTERIZAÇÃO, SOCIEDADE DE ECONOMIA MISTA, BANCO DO ESTADO DE MINAS
GERAIS (BEMGE).",BANCO DO ESTADO DE MINAS GERAIS S/A (BEMGE),NA,NA,20170802,1243,ADMINISTRAÇÃO PÚBLICA,NULL,NA,/legislacao/mineira/LEI/6407/1974,LEI 6407 1974 - LEI ORDINÁRIA,NA
