dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,regime,norma,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,tema,matricula,assuntoGeral,horario,indexacao,autoresEstruturados,local,arquivamento,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,555,1972,GOVERNADOR DO ESTADO,"ESTIMA A RECEITA E FIXA A DESPESA DO ESTADO DE MINAS GERAIS PARA
O EXERCÍCIO DE 1973. (LOA 1973)",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-09-05,000148994,PL. 555 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6048 1972 - LEI ORDINÁRIA,20131021,rosanacf,1972-09-01,"list(passo = 1, data = ""1972-09-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1972 COM EMENDA\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1972 COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1972\nCOMISSÕES:\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 11 10 1972\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 23 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1972"")",list(),list(),"list(descricao = ""MSG 179 1972"")",N,"ADMINISTRAÇÃO PÚBLICA
FINANÇAS PÚBLICAS",,"ADMINISTRAÇÃO ESTADUAL
ORÇAMENTO",1651,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6048/1972,LEI 6048 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,554,1972,DEPUTADO MARCOS TITO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O HOSPITAL SÃO SEBASTIÃO, COM SEDE
NA CIDADE DE PIRAPETINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-09-05,000148995,PL. 554 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6020 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-09-01,"list(passo = 1, data = ""1972-09-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 13 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 14 9 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 4 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1476,UTILIDADE PÚBLICA,0949,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PIRAPETINGA.","list(id = 1476, nome = ""DEPUTADO MARCOS TITO"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6020/1972,LEI 6020 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,553,1972,DEPUTADO CHRISTOVAM CHIARADIA              ARENA,"DECLARA DE UTILIDADE PÚBLICA O DEPARTAMENTO DE OBRAS SOCIAIS DA PIA
UNIÃO DA FILHAS DE MARIA DA CATEDRAL DO BOM JESUS, DE POUSO ALEGRE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-31,000148996,PL. 553 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6076 1973 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-29,"list(passo = 1, data = ""1972-08-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 13 3 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 4 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. IVO MORAIS\nPUBLICAÇÃO: 21 10 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 2 12 1972 E 15 3 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 4 4 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 4 1973"")",list(),list(),NULL,N,NA,1177,UTILIDADE PÚBLICA,0948,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POUSO ALEGRE.","list(id = 1177, nome = ""DEPUTADO CHRISTOVAM CHIARADIA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6076/1973,LEI 6076 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,552,1972,DEPUTADO NELSON LOMBARDI                   ARENA,"DÁ DENOMINAÇÃO ÀS ESCOLAS COMBINADAS DE BORDA DO CAMPO, MUNICÍPIO DE
ANTÔNIO CARLOS (""DONA ZEZÉ ANDRADA"").",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-29,000148997,PL. 552 1972 - PROJETO DE LEI,NA,LEI 6034 1972 - LEI ORDINÁRIA,20120516,rosanacf,1972-08-25,"list(passo = 1, data = ""1972-08-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 10 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 31 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 9 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 21 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 11 1972"")",list(),list(),NULL,N,NA,1184,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1814,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ANTÔNIO CARLOS.","list(id = 1184, nome = ""DEPUTADO NELSON LOMBARDI"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6034/1972,LEI 6034 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,551,1972,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,DÁ DENOMINAÇÃO ÀS ESCOLAS COMBINADAS DE BELMIRO BRAGA.,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-08-26,000148998,PL. 551 1972 - PROJETO DE LEI,NA,NA,20120516,rosanacf,1972-08-24,"list(passo = 1, data = ""1972-08-24"", local = ""PLENÁRIO"", historico = ""COMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 9 1972\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO, RECEBEU O NÚMERO PL 17 1975."")","list(expressao = ""(PL adj '17' adj 1975[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 17 1975"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2717%27+adj+1975%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 17, ano = 1975)",list(),NULL,N,NA,281,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1816,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELMIRO BRAGA.","list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,549,1972,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO HOSPITAL SÃO JOSÉ DE BOTELHOS,
COM SEDE EM BOTELHOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-25,000149000,PL. 549 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6022 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-23,"list(passo = 1, data = ""1972-08-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1176,UTILIDADE PÚBLICA,0946,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BOTELHOS.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6022/1972,LEI 6022 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,548,1972,DEPUTADO FERNANDO JUNQUEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO CULTURAL PRÓ-MUSICA, DE
JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-25,000149001,PL. 548 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6017 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-23,"list(passo = 1, data = ""1972-08-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1468,UTILIDADE PÚBLICA,0946,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.","list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6017/1972,LEI 6017 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,547,1972,DEPUTADO NELSON LOMBARDI                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PROTETORA DA GUARDA-MIRIM DE
BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-24,000149002,PL. 547 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6015 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-22,"list(passo = 1, data = ""1972-08-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1184,UTILIDADE PÚBLICA,0945,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1184, nome = ""DEPUTADO NELSON LOMBARDI"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6015/1972,LEI 6015 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,546,1972,DEPUTADO FÁBIO NOTINI                      MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS - APAE -, DE DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-24,000149003,PL. 546 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6021 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-22,"list(passo = 1, data = ""1972-08-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1181,UTILIDADE PÚBLICA,0939,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.","list(id = 1181, nome = ""DEPUTADO FÁBIO NOTINI"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6021/1972,LEI 6021 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,545,1972,DEPUTADO JOAQUIM DE MELO FREIRE            ARENA,"AUTORIZA O PODER EXECUTIVO A FAZER REVERTER IMÓVEL DE SUA
PROPRIEDADE AO PATRIMÔNIO DO MUNICÍPIO MONTE BELO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-08-23,000149004,PL. 545 1972 - PROJETO DE LEI,NA,NA,20100210,moreka,1972-08-21,"list(passo = 1, data = ""1972-08-21"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,744,NA,1153,NA,"list(id = 744, nome = ""DEPUTADO JOAQUIM DE MELO FREIRE"", partido = ""ARENA"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,544,1972,DEPUTADO JOAQUIM DE MELO FREIRE            ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE ESTUDOS E OBRAS SOCIAIS
GURILÂNDIA DE SÃO DOMINGOS SÁVIO, COM SEDE EM ITAÚ DE MINAS, MUNICÍPIO
DE PRATÁPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-23,000149005,PL. 544 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6019 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-21,"list(passo = 1, data = ""1972-08-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,744,UTILIDADE PÚBLICA,0937,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PRATÁPOLIS.","list(id = 744, nome = ""DEPUTADO JOAQUIM DE MELO FREIRE"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6019/1972,LEI 6019 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,543,1972,DEPUTADO GOMES MOREIRA                     MDB,"DECLARA DE UTILIDADE PÚBLICA O DEPARTAMENTO DE ASSISTÊNCIA SOCIAL
DA IGREJA BATISTA CENTRAL DE BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-22,000149006,PL. 543 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6007 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-18,"list(passo = 1, data = ""1972-08-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 31 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 7 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 10 1972"")",list(),list(),NULL,N,NA,312,UTILIDADE PÚBLICA,0936,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6007/1972,LEI 6007 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,542,1972,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE PRÓ-MELHORAMENTOS DO
BAIRRO SANTA EFIGÊNIA, COM SEDE EM JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-08-19,000149007,PL. 542 1972 - PROJETO DE LEI,NA,NA,20120306,rosanacf,1972-08-17,"list(passo = 1, data = ""1972-08-17"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,1189,UTILIDADE PÚBLICA,0936,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.","list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,541,1972,DEPUTADO JOÃO MARQUES                      ARENA,DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO UNIVERSIDADE DE ALFENAS.,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-18,000149008,PL. 541 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6041 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-16,"list(passo = 1, data = ""1972-08-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 10 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 11 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 9 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 21 10 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 10 11 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 11 1972"")",list(),list(),NULL,N,NA,5908,UTILIDADE PÚBLICA,0925,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALFENAS.","list(id = 5908, nome = ""DEPUTADO JOÃO MARQUES"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6041/1972,LEI 6041 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,540,1972,DEPUTADO JOÃO FERRAZ                       ARENA,"DISPÕE SOBRE A AQUISIÇÃO DE VEÍCULOS AUTOMOTORES  NA
ADMINISTRAÇÃO PÚBLICA ESTADUAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1972-08-18,000149009,PL. 540 1972 - PROJETO DE LEI,NA,NA,20100210,moreka,1972-08-16,"list(passo = 1, data = ""1972-08-16"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,1171,NA,1151,NA,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""ARENA"")",ARQUIVO,19750131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,539,1972,DEPUTADO NELSON LOMBARDI                   ARENA,"DECLARA DE UTILIDADE PÚBLICA DO POSTO DE SAÚDE NOVA ESPERANÇA,
COM SEDE EM BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-08-15,000149013,PL. 539 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6016 1972 - LEI ORDINÁRIA,20120306,rosanacf,1972-08-11,"list(passo = 1, data = ""1972-08-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 10 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 10 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 24 8 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 23 9 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 19 10 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1972"")",list(),list(),NULL,N,NA,1184,UTILIDADE PÚBLICA,0924,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1184, nome = ""DEPUTADO NELSON LOMBARDI"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6016/1972,LEI 6016 1972 - LEI ORDINÁRIA,NA
