dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,indexacao,assuntoGeral,norma,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,778,1973,DEPUTADO MARCOS TITO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO MERCEDES CAPRIO, DE ARAGUARI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-19,000148768,PL. 778 1973 - PROJETO DE LEI,1476,NA,NA,20120306,1459,rosanacf,1973-06-15,"list(passo = 1, data = ""1973-06-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 12 9 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 4 12 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1973"")",list(),list(),N,"list(id = 1476, nome = ""DEPUTADO MARCOS TITO"", partido = ""MDB"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAGUARI.",UTILIDADE PÚBLICA,LEI 6235 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6235/1973,LEI 6235 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,777,1973,DEPUTADO MARCOS TITO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O GRÊMIO RECREATIVO UNIÃO DA COLINA,
DE ALÉM PARAÍBA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-06-19,000148769,PL. 777 1973 - PROJETO DE LEI,1476,ARQUIVO,19750131,20120306,1459,rosanacf,1973-06-15,"list(passo = 1, data = ""1973-06-15"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1476, nome = ""DEPUTADO MARCOS TITO"", partido = ""MDB"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALÉM PARAÍBA.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,776,1973,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA O NÚCLEO DE INTERCÂMBIO CULTURA E
SOCIAL (NICS), DE BARBACENA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-16,000148770,PL. 776 1973 - PROJETO DE LEI,311,NA,NA,20120306,1458,rosanacf,1973-06-14,"list(passo = 1, data = ""1973-06-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 21 6 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. BONIFÁCIO DE ANDRADA\nPUBLICAÇÃO: 19 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1973"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BARBACENA.",UTILIDADE PÚBLICA,LEI 6228 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6228/1973,LEI 6228 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,775,1973,DEPUTADO TARCISIO DELGADO                  MDB,"DECLARA DE UTILIDADE PÚBLICA O GINÁSIO NORMAL DE MATOZINHOS, COM
SEDE EM MATOZINHOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-15,000148771,PL. 775 1973 - PROJETO DE LEI,1474,NA,NA,20120306,1457,rosanacf,1973-06-13,"list(passo = 1, data = ""1973-06-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 24 8 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 27 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1973"")",list(),list(),N,"list(id = 1474, nome = ""DEPUTADO TARCISIO DELGADO"", partido = ""MDB"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MATOZINHOS.",UTILIDADE PÚBLICA,LEI 6237 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6237/1973,LEI 6237 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,774,1973,DEPUTADO EDGARD DE VASCONCELOS             ARENA,"RECONHECE DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MINEIRA DE FISIOTERAPEUTAS,
COM SEDE EM BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-14,000148772,PL. 774 1973 - PROJETO DE LEI,941,NA,NA,20120306,1453,rosanacf,1973-06-12,"list(passo = 1, data = ""1973-06-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 10 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 30 11 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 4 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1973"")",list(),list(),N,"list(id = 941, nome = ""DEPUTADO EDGARD DE VASCONCELOS"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,LEI 6229 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6229/1973,LEI 6229 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,773,1973,GOVERNADOR DO ESTADO,"REVOGA ARTIGOS DA LEI 550, DE 20 12 1949.
(REVOGA O ""REGISTRO TORRENS"" OBJETIVANDO ACELERAR O PROCESSO DE
LEGITIMAÇÃO DE TERRAS DEVOLUTAS).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-14,000148773,PL. 773 1973 - PROJETO DE LEI,,NA,NA,20131021,1619,rosanacf,1973-06-12,"list(passo = 1, data = ""1973-06-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA, AGROPECUÁRIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 28 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 8 1973"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,TERRA PÚBLICA,LEI 6136 1973 - LEI ORDINÁRIA,POLÍTICA FUNDIÁRIA,"list(descricao = ""MSG 272 1973"")",LEI 550 1949 - LEI ORDINÁRIA,/legislacao/mineira/LEI/6136/1973,LEI 6136 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,772,1973,DEPUTADO HOMERO DOS SANTOS                 ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR TERRENO DE SUA PROPRIEDADE AO
MUNICÍPIO DE CAPINÓPOLIS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-06-13,000148774,PL. 772 1973 - PROJETO DE LEI,712,ARQUIVO,19750131,20090330,1120,m17663,1973-06-12,"list(passo = 1, data = ""1973-06-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: NÃO CONSTA\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 712, nome = ""DEPUTADO HOMERO DOS SANTOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,"list(descricao = ""MSG 1247 1969"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,771,1973,DEPUTADO JOÃO BELLO                        ARENA,"DECLARA DE UTILIDADE PÚBLICA AS OBRAS SOCIAIS IMACULADA CONCEIÇÃO, COM
SEDE EM TOMBOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-13,000148775,PL. 771 1973 - PROJETO DE LEI,310,NA,NA,20120306,1443,rosanacf,1973-06-11,"list(passo = 1, data = ""1973-06-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 26 10 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 30 11 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 4 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1973"")",list(),list(),N,"list(id = 310, nome = ""DEPUTADO JOÃO BELLO"", partido = ""ARENA"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TOMBOS.",UTILIDADE PÚBLICA,LEI 6233 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6233/1973,LEI 6233 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,770,1973,DEPUTADO VICENTE GUABIROBA                 ARENA,"ASSEGURA A MATRÍCULA AUTOMÁTICA NA ESCOLA ESTADUAL DO SEGUNDO
GRAU ""GOVERNADOR MILTON CAMPOS"", DE TODOS OS ALUNOS DOS
EX ""GINÁSIOS ANEXOS"", HOJE ESCOLAS ESTADUAIS DE PRIMEIRO GRAU,
APROVADOS NA OITAVA SÉRIE DO ENSINO DO PRIMEIRO GRAU.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-13,000148776,PL. 770 1973 - PROJETO DE LEI,1464,NA,NA,19980101,NA,Carga,1973-06-11,"list(passo = 1, data = ""1973-06-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 25 8 1973\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 25 8 1973\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 11 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 4 12 1973\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 20 12 1973"")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,769,1973,DEPUTADO JOAQUIM DE MELO FREIRE            ARENA,"ALTERA A DENOMINAÇÃO DA FUNDAÇÃO UNIVERSIDADE DO OESTE DE MINAS,
COM SEDE EM FORMIGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-08,000148777,PL. 769 1973 - PROJETO DE LEI,744,NA,NA,20120516,1744,rosanacf,1973-06-07,"list(passo = 1, data = ""1973-06-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 16 6 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 13 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 11 1973"")",list(),list(),N,"list(id = 744, nome = ""DEPUTADO JOAQUIM DE MELO FREIRE"", partido = ""ARENA"")",NA,"ALTERAÇÃO, DENOMINAÇÃO, FUNDAÇÃO, ENSINO SUPERIOR, MUNICÍPIO, FORMIGA.",ESTABELECIMENTO DE ENSINO,LEI 6179 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6179/1973,LEI 6179 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,768,1973,DEPUTADO JOÃO NAVARRO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A FEDERAÇÃO DAS SOCIEDADES
PRÓ-MELHORAMENTOS DOS BAIRROS DE JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-08,000148778,PL. 768 1973 - PROJETO DE LEI,311,NA,NA,20120306,1440,rosanacf,1973-06-06,"list(passo = 1, data = ""1973-06-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 16 6 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 3 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 4 1974"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,LEI 6292 1974 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6292/1974,LEI 6292 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,767,1973,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR MÁQUINA IMPRESSORA À FUNDAÇÃO
EDUCACIONAL DO BEM-ESTAR DO MENOR - FEBEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-07,000148779,PL. 767 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-06-05,"list(passo = 1, data = ""1973-06-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 6 1973\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 21 6 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 7 1973"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6129 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 270 1973"")",NA,/legislacao/mineira/LEI/6129/1973,LEI 6129 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,765,1973,DEPUTADO VALDIR MELGAÇO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O DIRETÓRIO ACADÊMICO DR. HOMERO SANTOS,
COM SEDE EM UBERLÂNDIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-05,000148781,PL. 765 1973 - PROJETO DE LEI,720,NA,NA,20120306,1438,rosanacf,1973-06-01,"list(passo = 1, data = ""1973-06-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 10 8 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 27 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1973"")",list(),list(),N,"list(id = 720, nome = ""DEPUTADO VALDIR MELGAÇO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERLÂNDIA.",UTILIDADE PÚBLICA,LEI 6210 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6210/1973,LEI 6210 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,764,1973,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""LEMA LAR ESPÍRITA MÃE ARACY"", COM
SEDE EM BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-06-02,000148782,PL. 764 1973 - PROJETO DE LEI,322,ARQUIVO,19750131,20120306,1436,rosanacf,1973-05-31,"list(passo = 1, data = ""1973-05-31"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,763,1973,DEPUTADO CYRO MACIEL                       ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO PARTICULAR VICENTINO, DE
PIRANGA, DA SOCIEDADE DE SÃO VICENTE DE PAULO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-01,000148783,PL. 763 1973 - PROJETO DE LEI,287,NA,NA,20120306,1436,rosanacf,1973-05-30,"list(passo = 1, data = ""1973-05-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 16 6 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1973"")",list(),list(),N,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PIRANGA.",UTILIDADE PÚBLICA,LEI 6240 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6240/1973,LEI 6240 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,762,1973,DEPUTADO CYRO MACIEL                       PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DAS VOLUNTÁRIAS DA SANTA CASA
(AVOSC), DE BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-01,000148784,PL. 762 1973 - PROJETO DE LEI,287,NA,NA,20120306,1435,rosanacf,1973-05-30,"list(passo = 1, data = ""1973-05-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 29 6 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 26 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 11 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1973"")",list(),list(),N,"list(id = 287, nome = ""DEPUTADO CYRO MACIEL"", partido = ""PSDB"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,LEI 6215 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6215/1973,LEI 6215 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,761,1973,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A FAZER REVERTER IMÓVEL AO PATRIMÔNIO
DO MUNICÍPIO DE ELÓI MENDES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-06-01,000148785,PL. 761 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-05-30,"list(passo = 1, data = ""1973-05-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: NÃO CONSTA\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 2 6 1973\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 2 6 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 8 1973"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6137 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 267 1973"")",NA,/legislacao/mineira/LEI/6137/1973,LEI 6137 1973 - LEI ORDINÁRIA,NA
